fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,fitness,accuracy,mse
entropy,top70,1,5,2,1.289557,50.82,22.004627
entropy,top70,1,5,3,1.013195,53.10,21.784547
entropy,top70,1,5,4,0.967954,52.09,21.948785
entropy,top70,1,5,5,0.722463,52.84,21.490730
entropy,top70,1,5,6,0.549526,54.25,22.659422
entropy,top70,1,5,7,0.320311,53.39,23.128113
entropy,top70,1,5,8,0.206114,54.33,23.407452
entropy,top70,1,5,9,0.157005,54.68,23.118680
entropy,top70,1,5,10,0.114353,54.04,23.087437
entropy,top70,2,10,1,3.369188,49.91,22.261514
entropy,top70,2,10,2,2.515674,52.46,20.516014
entropy,top70,2,10,3,2.125273,53.21,20.611480
entropy,top70,2,10,4,1.920927,53.89,20.242209
entropy,top70,2,10,5,1.867560,54.33,20.107954
entropy,top70,2,10,6,1.329263,56.53,20.176885
entropy,top70,2,10,7,0.961266,57.96,20.321708
entropy,top70,2,10,8,0.741958,59.85,20.309836
entropy,top70,2,10,9,0.470874,60.03,20.861754
entropy,top70,2,10,10,0.393511,61.21,21.144444
entropy,top70,2,10,11,0.311983,60.46,21.059795
entropy,top70,2,10,12,0.235405,61.77,21.100176
entropy,top70,2,10,13,0.199042,62.25,21.380014
entropy,top70,2,10,14,0.172260,62.17,21.359265
entropy,top70,2,10,15,0.154870,61.94,21.467289
entropy,top70,2,10,16,0.151498,61.93,21.216548
entropy,top70,4,20,1,6.132136,49.11,22.451343
entropy,top70,4,20,2,5.537043,50.42,21.241053
entropy,top70,4,20,3,4.838463,52.44,20.618666
entropy,top70,4,20,4,4.870671,51.59,19.937774
entropy,top70,4,20,5,4.400628,52.87,19.726848
entropy,top70,4,20,6,3.918661,54.13,19.351182
entropy,top70,4,20,7,3.223846,55.29,19.010182
entropy,top70,4,20,8,2.885885,56.13,18.522733
entropy,top70,4,20,9,2.246688,59.58,18.347919
entropy,top70,4,20,10,1.806738,60.31,18.317731
entropy,top70,4,20,11,1.204153,61.44,18.229693
entropy,top70,4,20,12,0.885105,63.64,18.563477
entropy,top70,4,20,13,0.577713,64.63,18.900285
entropy,top70,4,20,14,0.341812,64.39,19.157277
entropy,top70,4,20,15,0.254066,65.35,18.956095
entropy,top70,4,20,16,0.211931,64.91,18.868814
entropy,top70,4,20,17,0.204837,65.14,19.257570
entropy,top70,4,20,18,0.150291,65.08,19.130217
entropy,top70,4,20,19,0.168168,65.26,19.249243
entropy,top70,4,20,20,0.130730,65.85,19.165974
entropy,top70,6,30,1,9.467604,50.71,22.323904
entropy,top70,6,30,2,8.137364,50.76,21.368763
entropy,top70,6,30,3,8.569834,50.17,21.861551
entropy,top70,6,30,4,7.498035,51.80,21.077392
entropy,top70,6,30,5,6.715955,53.85,21.085024
entropy,top70,6,30,6,5.988034,53.84,21.359629
entropy,top70,6,30,7,5.266845,57.25,20.750599
entropy,top70,6,30,8,4.544348,59.33,20.679073
entropy,top70,6,30,9,3.922951,61.07,20.914781
entropy,top70,6,30,10,3.170800,63.13,20.975383
entropy,top70,6,30,11,2.541356,64.35,21.232560
entropy,top70,6,30,12,2.196694,64.13,21.421555
entropy,top70,6,30,13,1.777912,64.69,21.683128
entropy,top70,6,30,14,1.618755,66.67,21.816058
entropy,top70,6,30,15,1.280409,66.40,21.602159
entropy,top70,6,30,16,1.260312,67.16,21.742699
entropy,top70,6,30,17,1.095307,67.13,21.930312
entropy,top70,6,30,18,1.034145,67.75,22.087018
entropy,top70,6,30,19,1.011313,67.37,22.303305
entropy,top70,6,30,20,0.961392,67.46,22.148186
entropy,top70,6,30,21,0.932008,66.96,22.143485
entropy,top70,8,40,1,12.454454,50.05,22.974779
entropy,top70,8,40,2,10.863659,51.25,21.642549
entropy,top70,8,40,3,10.800471,51.82,20.374916
entropy,top70,8,40,4,10.931227,51.44,20.209415
entropy,top70,8,40,5,9.198085,54.34,19.932815
entropy,top70,8,40,6,9.020728,55.40,19.682531
entropy,top70,8,40,7,7.752855,57.66,19.119809
entropy,top70,8,40,8,7.175217,58.61,18.311444
entropy,top70,8,40,9,6.132913,60.18,18.146918
entropy,top70,8,40,10,5.530685,62.44,17.923529
entropy,top70,8,40,11,4.703540,64.95,17.580965
entropy,top70,8,40,12,3.681477,67.83,17.369088
entropy,top70,8,40,13,2.836071,69.59,17.282667
entropy,top70,8,40,14,2.322636,71.23,17.234970
entropy,top70,8,40,15,1.836922,72.13,17.944962
entropy,top70,8,40,16,1.427755,72.58,18.161748
entropy,top70,8,40,17,1.164369,72.94,18.695762
entropy,top70,8,40,18,0.965853,73.74,18.385827
entropy,top70,8,40,19,0.778913,74.55,18.337494
entropy,top70,8,40,20,0.725830,74.46,18.416429
entropy,top70,8,40,21,0.537647,74.36,18.261951
entropy,top70,8,40,22,0.494484,74.75,18.480510
entropy,top70,8,40,23,0.401736,74.82,18.574659
entropy,top70,8,40,24,0.353065,74.78,18.582657
entropy,top70,8,40,25,0.292516,75.09,18.782363
entropy,top70,8,40,26,0.272090,75.11,18.805832
entropy,top70,8,40,27,0.269845,74.95,18.872366
entropy,top70,8,40,28,0.245854,74.98,18.768771
entropy,top90,1,5,1,1.556426,49.96,22.514600
entropy,top90,1,5,2,1.214830,51.10,21.856391
entropy,top90,1,5,3,0.950358,51.64,22.267110
entropy,top90,1,5,4,0.804062,52.25,22.483153
entropy,top90,1,5,5,0.504070,54.18,24.070945
entropy,top90,1,5,6,0.303292,54.69,23.662765
entropy,top90,1,5,7,0.164685,56.03,24.322384
entropy,top90,1,5,8,0.043293,56.16,24.926551
entropy,top90,1,5,9,0.018622,56.30,24.613568
entropy,top90,2,10,1,2.952950,50.43,22.886320
entropy,top90,2,10,2,2.783179,49.52,21.371074
entropy,top90,2,10,3,2.468227,50.22,20.403856
entropy,top90,2,10,4,1.859599,52.13,20.041137
entropy,top90,2,10,5,1.699489,52.96,20.992905
entropy,top90,2,10,6,1.200008,54.02,21.289682
entropy,top90,2,10,7,0.972285,54.56,21.190139
entropy,top90,2,10,8,0.699295,56.12,21.380047
entropy,top90,2,10,9,0.372661,57.97,21.289613
entropy,top90,2,10,10,0.215342,58.55,21.545905
entropy,top90,2,10,11,0.166061,58.07,22.202393
entropy,top90,2,10,12,0.143404,58.07,22.683266
entropy,top90,2,10,13,0.138873,58.03,23.027920
entropy,top90,4,20,1,6.272263,50.32,22.945980
entropy,top90,4,20,2,5.310187,51.69,21.352132
entropy,top90,4,20,3,5.165693,50.44,20.425501
entropy,top90,4,20,4,4.857453,51.67,20.513985
entropy,top90,4,20,5,4.232804,51.96,20.378518
entropy,top90,4,20,6,3.758265,53.92,19.926960
entropy,top90,4,20,7,3.404670,54.18,20.076698
entropy,top90,4,20,8,2.710531,56.55,19.733654
entropy,top90,4,20,9,2.486063,57.28,20.280590
entropy,top90,4,20,10,1.943917,60.16,20.270588
entropy,top90,4,20,11,1.587468,60.94,20.107973
entropy,top90,4,20,12,1.083629,62.56,19.550598
entropy,top90,4,20,13,0.787404,63.44,19.114351
entropy,top90,4,20,14,0.509145,63.93,18.745228
entropy,top90,4,20,15,0.288977,64.62,18.101136
entropy,top90,4,20,16,0.211043,64.57,17.806082
entropy,top90,4,20,17,0.200121,65.55,17.461444
entropy,top90,4,20,18,0.114363,65.06,17.389265
entropy,top90,4,20,19,0.066306,64.16,17.640638
entropy,top90,4,20,20,0.038907,64.59,17.565565
entropy,top90,6,30,1,9.165722,50.87,22.247902
entropy,top90,6,30,2,8.633307,51.41,20.740646
entropy,top90,6,30,3,7.746002,52.94,20.951518
entropy,top90,6,30,4,7.115574,52.48,20.878035
entropy,top90,6,30,5,7.146220,53.42,20.568532
entropy,top90,6,30,6,6.720310,54.30,20.400976
entropy,top90,6,30,7,5.751956,55.94,19.538769
entropy,top90,6,30,8,6.015012,56.04,19.991800
entropy,top90,6,30,9,4.648544,58.98,19.435510
entropy,top90,6,30,10,4.532285,60.18,19.239661
entropy,top90,6,30,11,3.733702,63.40,18.931073
entropy,top90,6,30,12,2.929141,66.07,18.904609
entropy,top90,6,30,13,2.472877,67.90,18.902814
entropy,top90,6,30,14,1.915207,69.84,18.860033
entropy,top90,6,30,15,1.602291,71.30,18.622225
entropy,top90,6,30,16,1.183276,72.07,19.057917
entropy,top90,6,30,17,0.762914,74.27,19.004118
entropy,top90,6,30,18,0.522217,73.64,18.681270
entropy,top90,6,30,19,0.388181,73.43,18.711675
entropy,top90,6,30,20,0.283801,73.74,18.842994
entropy,top90,6,30,21,0.197026,73.97,18.844948
entropy,top90,6,30,22,0.120149,73.95,18.731094
entropy,top90,6,30,23,0.098369,74.93,18.748322
entropy,top90,6,30,24,0.081986,74.39,18.790349
entropy,top90,6,30,25,0.074281,74.34,18.833838
entropy,top90,8,40,1,12.795832,49.47,22.477542
entropy,top90,8,40,2,10.839617,52.12,21.068629
entropy,top90,8,40,3,10.430507,51.44,21.131006
entropy,top90,8,40,4,9.737554,53.32,21.055062
entropy,top90,8,40,5,9.379085,54.83,20.838127
entropy,top90,8,40,6,8.108171,55.69,20.726374
entropy,top90,8,40,7,7.489186,57.37,20.621724
entropy,top90,8,40,8,6.574394,60.91,19.968761
entropy,top90,8,40,9,6.224082,62.24,19.149111
entropy,top90,8,40,10,5.228024,64.45,19.341072
entropy,top90,8,40,11,4.527229,66.84,19.655956
entropy,top90,8,40,12,3.622600,69.04,20.605295
entropy,top90,8,40,13,3.097833,70.27,20.033793
entropy,top90,8,40,14,2.376801,73.32,20.865110
entropy,top90,8,40,15,2.110959,73.89,20.769432
entropy,top90,8,40,16,1.473267,75.45,20.484579
entropy,top90,8,40,17,1.328667,75.03,20.761988
entropy,top90,8,40,18,1.068374,75.33,20.819971
entropy,top90,8,40,19,0.841972,75.99,20.623737
entropy,top90,8,40,20,0.661872,75.93,21.046559
entropy,top90,8,40,21,0.585212,76.47,20.807700
entropy,top90,8,40,22,0.427253,76.61,20.815582
entropy,top90,8,40,23,0.309675,76.79,20.365074
entropy,top90,8,40,24,0.289417,76.55,20.185827
entropy,top90,8,40,25,0.236716,76.44,20.137760
entropy,top90,8,40,26,0.205781,76.67,20.170297
entropy,top90,8,40,27,0.199911,76.84,20.146775
entropy,top90,8,40,28,0.180888,76.90,19.963739
entropy,top90,8,40,29,0.163299,77.11,19.876592
entropy,top90,8,40,30,0.144854,77.28,19.877316
entropy,top90,8,40,31,0.135158,76.47,20.037478
